source_file,test_group,code_family,code_id,code_type,standard,N,K,code_rate,decoder,modulation,ebn0_db,snr_db,frames,error_frames,bit_errors,ber,fer,throughput_mbps,goodput_mbps,fps,avg_frame_latency_ms,tx_throughput_mbps,rx_demod_throughput_mbps,fec_throughput_mbps,tx_latency_ms,rx_demod_latency_ms,fec_latency_ms,notes
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG1_N128_K85_H_qpsk_cuda-bp-osd_EbN0_5dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG1_N128_K85_H,LDPC,5G NR,140,88,0.628571428571429,CUDA BP-OSD,qpsk,5.0,NA,2287.0,100.0,NA,1.786e-05,0.04373,NA,26.58,2845.16,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG1_N128_K85_H_qpsk_cuda-bp-osd_EbN0_6dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG1_N128_K85_H,LDPC,5G NR,140,88,0.628571428571429,CUDA BP-OSD,qpsk,6.0,NA,26528.0,100.0,NA,1.482e-06,0.00377,NA,45.24,4649.0,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG1_N128_K85_H_qpsk_cuda-bp-osd_EbN0_7dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG1_N128_K85_H,LDPC,5G NR,140,88,0.628571428571429,CUDA BP-OSD,qpsk,7.0,NA,100000.0,24.0,NA,1.003e-07,0.00024,NA,50.66,5188.05,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG1_N128_K85_H_qpsk_cuda-bp-osd_EbN0_8dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG1_N128_K85_H,LDPC,5G NR,140,88,0.628571428571429,CUDA BP-OSD,qpsk,8.0,NA,100000.0,3.0,NA,1.229e-08,3e-05,NA,51.73,5295.97,NA,NA,NA,NA,NA,NA,NA,OK_STOP_THRESHOLD_REACHED: FER=3E-05 < 0.0001; later Eb/N0 points skipped for this code.
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K64_H_qpsk_cuda-bp-osd_EbN0_0dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K64_H,LDPC,5G NR,154,66,0.428571428571429,CUDA BP-OSD,qpsk,0.0,NA,100.0,100.0,NA,0.102,1.0,NA,0.0,1327.79,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K64_H_qpsk_cuda-bp-osd_EbN0_1dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K64_H,LDPC,5G NR,154,66,0.428571428571429,CUDA BP-OSD,qpsk,1.0,NA,100.0,100.0,NA,0.02844,1.0,NA,0.0,1668.37,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K64_H_qpsk_cuda-bp-osd_EbN0_2dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K64_H,LDPC,5G NR,154,66,0.428571428571429,CUDA BP-OSD,qpsk,2.0,NA,114.0,100.0,NA,0.002768,0.8772,NA,2.18,2244.53,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K64_H_qpsk_cuda-bp-osd_EbN0_3dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K64_H,LDPC,5G NR,154,66,0.428571428571429,CUDA BP-OSD,qpsk,3.0,NA,1063.0,100.0,NA,9.562e-05,0.09407,NA,20.47,2853.28,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K64_H_qpsk_cuda-bp-osd_EbN0_4dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K64_H,LDPC,5G NR,154,66,0.428571428571429,CUDA BP-OSD,qpsk,4.0,NA,31903.0,100.0,NA,2.343e-06,0.003135,NA,29.91,3788.1,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K64_H_qpsk_cuda-bp-osd_EbN0_5dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K64_H,LDPC,5G NR,154,66,0.428571428571429,CUDA BP-OSD,qpsk,5.0,NA,100000.0,6.0,NA,4.04e-08,6e-05,NA,38.56,4868.95,NA,NA,NA,NA,NA,NA,NA,OK_STOP_THRESHOLD_REACHED: FER=6E-05 < 0.0001; later Eb/N0 points skipped for this code.
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K96_H_qpsk_cuda-bp-osd_EbN0_0dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K96_H,LDPC,5G NR,160,96,0.6,CUDA BP-OSD,qpsk,0.0,NA,100.0,100.0,NA,0.1185,1.0,NA,0.0,862.46,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K96_H_qpsk_cuda-bp-osd_EbN0_1dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K96_H,LDPC,5G NR,160,96,0.6,CUDA BP-OSD,qpsk,1.0,NA,100.0,100.0,NA,0.05227,1.0,NA,0.0,1017.33,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K96_H_qpsk_cuda-bp-osd_EbN0_2dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K96_H,LDPC,5G NR,160,96,0.6,CUDA BP-OSD,qpsk,2.0,NA,100.0,100.0,NA,0.01002,1.0,NA,0.0,1586.87,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K96_H_qpsk_cuda-bp-osd_EbN0_3dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K96_H,LDPC,5G NR,160,96,0.6,CUDA BP-OSD,qpsk,3.0,NA,164.0,100.0,NA,0.0007675,0.6098,NA,7.96,2213.03,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K96_H_qpsk_cuda-bp-osd_EbN0_4dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K96_H,LDPC,5G NR,160,96,0.6,CUDA BP-OSD,qpsk,4.0,NA,773.0,100.0,NA,7.664e-05,0.1294,NA,19.71,2456.84,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K96_H_qpsk_cuda-bp-osd_EbN0_5dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K96_H,LDPC,5G NR,160,96,0.6,CUDA BP-OSD,qpsk,5.0,NA,7883.0,100.0,NA,6.841e-06,0.01269,NA,42.82,4705.91,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K96_H_qpsk_cuda-bp-osd_EbN0_6dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K96_H,LDPC,5G NR,160,96,0.6,CUDA BP-OSD,qpsk,6.0,NA,100000.0,89.0,NA,4.829e-07,0.00089,NA,46.89,5092.21,NA,NA,NA,NA,NA,NA,NA,OK_CONTINUE: 
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\fer_qpsk_nr_ldpc_polar_100k_ebn0_0_1_8_20260602_214904\offline_gpu\LDPC_5G_BG2_N128_K96_H_qpsk_cuda-bp-osd_EbN0_7dB.log,new_nr_fer_qpsk,NR-LDPC,LDPC_5G_BG2_N128_K96_H,LDPC,5G NR,160,96,0.6,CUDA BP-OSD,qpsk,7.0,NA,100000.0,6.0,NA,3.255e-08,6e-05,NA,47.05,5105.27,NA,NA,NA,NA,NA,NA,NA,OK_STOP_THRESHOLD_REACHED: FER=6E-05 < 0.0001; later Eb/N0 points skipped for this code.
